"","Chr","start","end","strand","length","ENSMID","geneName","geneType","simpleType","ProR1","ProR2","BasoR1","BasoR2","PolyR1","PolyR2","OrthoR1","OrthoR2"
"ENSG00000197563.10_3","chr18",59572488,59854351,"-",281863,"ENSG00000197563.10_3","PIGN","protein_coding","Protein_coding","1.11497298626499","1.11604405030567","0.679742986413853","0.703268723038089","0.485329561912235","0.50953283840266","0.400169727206138","0.326319005837635"
"ENSG00000129968.15_2","chr19",1876809,1885546,"-",8737,"ENSG00000129968.15_2","ABHD17A","protein_coding","Protein_coding","18.5581030566265","20.7392763211368","21.7619854600839","20.0923395647857","20.7831102740097","20.7860652459987","17.5876360640347","15.6926522862846"
"ENSG00000130176.7_2","chr19",11649532,11661138,"+",11606,"ENSG00000130176.7_2","CNN1","protein_coding","Protein_coding","0.116421209148821","0.157766096733769","0.0147989418740324","0.0133381999684476","0","0","0.018388857330915","0.0233775058731226"
"ENSG00000130165.10_3","chr19",11661962,11670051,"-",8089,"ENSG00000130165.10_3","ELOF1","protein_coding","Protein_coding","10.3564646198091","10.1138050042235","9.1834212679174","7.85593925037412","8.38030692216376","8.93466591076989","12.1762674720323","12.0750352254724"
"ENSG00000198551.9_3","chr19",11670189,11729950,"+",59761,"ENSG00000198551.9_3","ZNF627","protein_coding","Protein_coding","1.58933628885507","1.83222825015961","1.18411147719564","1.16437167050074","0.877715561446935","1.02485436211971","1.13744103012262","0.951902079727676"
"ENSG00000102575.10_2","chr19",11685475,11689823,"-",4348,"ENSG00000102575.10_2","ACP5","protein_coding","Protein_coding","10.7669205847386","12.4820210593455","4.14775403310767","4.36140426222192","2.64520636368774","2.30150949320628","14.9708897989174","13.957012615201"
"ENSG00000132004.12_2","chr19",12798867,12807457,"-",8590,"ENSG00000132004.12_2","FBXW9","protein_coding","Protein_coding","5.05202195539372","4.84296589065017","2.79929135210744","2.03640929199299","0.933189463414924","1.04630215778113","0.844740006776295","0.789637174515311"
"ENSG00000105576.15_4","chr19",12810008,12834825,"-",24817,"ENSG00000105576.15_4","TNPO2","protein_coding","Protein_coding","26.4927472049981","27.4466855201462","24.9222398486305","23.9499814621988","25.1525174817139","26.5870563232783","18.605653489465","16.7308304596775"
"ENSG00000130511.15_2","chr19",18529674,18545372,"+",15698,"ENSG00000130511.15_2","SSBP4","protein_coding","Protein_coding","8.1618096724593","8.21620505597356","7.2704935109357","6.92758389958891","6.93810473185296","6.08545269864006","4.60885115963187","5.4213167814757"
"ENSG00000105655.18_3","chr19",18545198,18549111,"-",3913,"ENSG00000105655.18_3","ISYNA1","protein_coding","Protein_coding","45.1539102263412","44.1918698229706","11.3026587638462","10.5232909761798","4.76517756590939","4.09651741779002","4.4178654057732","4.89988062276631"
"ENSG00000105656.12_3","chr19",18553473,18632937,"-",79464,"ENSG00000105656.12_3","ELL","protein_coding","Protein_coding","1.49332775048572","1.61664776048826","1.70645540192315","1.64905951736402","1.81798069342274","1.79451357456921","1.92837428439427","1.81189124801264"
"ENSG00000197134.11_3","chr19",22235254,22274282,"+",39028,"ENSG00000197134.11_3","ZNF257","protein_coding","Protein_coding","0.150702748780981","0.0957084137063627","0.165032014889971","0.170557943011518","0.129487206081304","0.147195300226185","0.054684093005688","0.127451772436801"
"ENSG00000196357.11_2","chr19",36672962,36737159,"-",64197,"ENSG00000196357.11_2","ZNF565","protein_coding","Protein_coding","0.320664424785962","0.29662985052881","0.156514422548035","0.112129015698114","0.0705770941345252","0.0447430423324108","0.0664894241732789","0.0563514044090245"
"ENSG00000105738.10_3","chr19",38397868,38699012,"+",301144,"ENSG00000105738.10_3","SIPA1L3","protein_coding","Protein_coding","0.122728235021093","0.136197786901627","0.0624529755638739","0.0544893266224236","0.0237254686996559","0.0196917498338895","0.0113392172878144","0.00600641405581075"
"ENSG00000177045.7_2","chr19",46268043,46272484,"-",4441,"ENSG00000177045.7_2","SIX5","protein_coding","Protein_coding","4.70696236326291","5.03008477551089","1.99177229195813","1.67317071470897","0.784791663719902","0.521600244171571","0.216256440401193","0.162917861240538"
"ENSG00000104936.17_3","chr19",46272975,46285810,"-",12835,"ENSG00000104936.17_3","DMPK","protein_coding","Protein_coding","5.05931749175029","5.07867441725278","4.14838496384156","4.44448463928761","3.10917214372746","3.11864846948528","2.70205883947584","2.83262879968085"
"ENSG00000230510.6_3","chr19",46984053,47104457,"-",120404,"ENSG00000230510.6_3","PPP5D1","protein_coding","Protein_coding","0.0270650411695478","0.0267650463514346","0.0335227916486619","0.0494993623974405","0.0419722490859201","0.02693429917704","0.0274743921450308","0.046570431370316"
"ENSG00000160014.16_2","chr19",47104331,47114050,"+",9719,"ENSG00000160014.16_2","CALM3","protein_coding","Protein_coding","143.465683470017","148.268671860346","200.500420901274","187.335861200615","268.073458944083","278.514617376548","201.123948459145","185.141456686909"
"ENSG00000063177.12_3","chr19",49118585,49122793,"-",4208,"ENSG00000063177.12_3","RPL18","protein_coding","Protein_coding","517.328250566962","504.735125558487","497.942884576653","488.321529852639","399.007580401843","419.378922342527","334.028331965447","303.278446630988"
"ENSG00000063176.15_4","chr19",49122548,49133974,"+",11426,"ENSG00000063176.15_4","SPHK2","protein_coding","Protein_coding","2.46944798988032","2.50633302156002","3.30705708610227","2.96708293318772","4.33140984210023","4.37092239759582","4.08126252257115","3.87847812737312"
"ENSG00000105516.10_2","chr19",49133287,49140695,"-",7408,"ENSG00000105516.10_2","DBP","protein_coding","Protein_coding","3.27238667879932","3.64822513281529","1.71571037187655","1.73443052824051","2.0700787021804","1.1382010166161","1.88702492183589","1.78242542484995"
"ENSG00000187474.4_2","chr19",52298416,52329442,"+",31026,"ENSG00000187474.4_2","FPR3","protein_coding","Protein_coding","0.00768530693449451","0.0118032187113525","0","0.00249473262479539","0.00561667597914666","0.0268778961635964","0.024075735629443","0.0378945758517049"
"ENSG00000088053.11_3","chr19",55525073,55549632,"-",24559,"ENSG00000088053.11_3","GP6","protein_coding","Protein_coding","0.0841450202463495","0.0864855511088749","0.108401239893535","0.0724881392397385","0.00709568748438472","0.0339555196209838","0.0391056171595626","0.0147302052561022"
"ENSG00000088325.15_2","chr20",30327074,30389608,"+",62534,"ENSG00000088325.15_2","TPX2","protein_coding","Protein_coding","24.2610709232443","24.8955411277831","34.0662057439861","32.3003723731644","39.7939597963697","40.9914249675274","23.943064156939","23.3641636403434"
"ENSG00000080839.11_3","chr20",35624752,35724398,"-",99646,"ENSG00000080839.11_3","RBL1","protein_coding","Protein_coding","5.70550520037158","5.67358295846676","6.31206846241952","6.07896675618361","5.44407888461143","5.80420101712553","4.32963399982061","3.60956783008879"
"ENSG00000124198.8_2","chr20",47538427,47653230,"+",114803,"ENSG00000124198.8_2","ARFGEF2","protein_coding","Protein_coding","5.91318184984353","5.91274332470007","6.11978818118759","5.83800277759249","5.86680184499187","6.18962091318257","6.53538496686435","5.68936416907373"
"ENSG00000124226.10_3","chr20",48552873,48570429,"+",17556,"ENSG00000124226.10_3","RNF114","protein_coding","Protein_coding","19.2591743063665","19.0696133509722","18.3829175173074","18.1864601543472","17.559308920905","18.5409135160118","16.3384557460363","14.8414786747917"
"ENSG00000179242.15_4","chr20",59827482,60515673,"+",688191,"ENSG00000179242.15_4","CDH4","protein_coding","Protein_coding","0.00115493292293189","0.00095783291953711","0.00112309567729757","0.000562355322991013","0.00101287572158894","0.00282741043528235","0.00077529740356456","0.000394250045646428"
"ENSG00000160209.18_2","chr21",45138975,45182188,"+",43213,"ENSG00000160209.18_2","PDXK","protein_coding","Protein_coding","10.5685876713686","10.872726947363","9.55306954744902","9.11523412416662","9.49286270193868","9.51593420981286","7.4255106344743","6.60932631484514"
"ENSG00000180957.17_3","chr22",28247657,28316122,"-",68465,"ENSG00000180957.17_3","PITPNB","protein_coding","Protein_coding","1.42443193129916","1.59715635422907","0.732533464717534","0.73936507220702","0.544691150672708","0.397884726621537","0.346012410403396","0.359302118456931"
"ENSG00000100280.16_2","chr22",29723669,29819168,"-",95499,"ENSG00000100280.16_2","AP1B1","protein_coding","Protein_coding","7.94573083372631","8.24222874626298","10.1625170191658","9.6983972551822","9.35373230348041","9.81399005742953","6.79155443090419","6.20016151729749"
"ENSG00000185721.12_3","chr22",31795509,31926620,"+",131111,"ENSG00000185721.12_3","DRG1","protein_coding","Protein_coding","1.33064174840258","1.34627614709613","1.03818170570426","0.994151911876672","0.704436577650786","0.854408817383265","0.686113174744801","0.641509814437178"
"ENSG00000184708.17_3","chr22",31832963,31892094,"-",59131,"ENSG00000184708.17_3","EIF4ENIF1","protein_coding","Protein_coding","2.65471330647496","2.62341483755723","2.88725000885628","2.50277875031905","1.95685215282777","2.07311393578066","1.48341924088969","1.58454295917734"
"ENSG00000128283.6_4","chr22",37956454,37965412,"+",8958,"ENSG00000128283.6_4","CDC42EP1","protein_coding","Protein_coding","0.11534480644285","0.0490564854304654","0.230082410435393","0.190090939626237","0.427973404380229","0.81713645039031","0.96489770779139","1.10046168470705"
"ENSG00000100242.15_3","chr22",39130730,39190148,"-",59418,"ENSG00000100242.15_3","SUN2","protein_coding","Protein_coding","9.65928690648879","9.56656204272748","13.8953446549502","13.8043098740433","17.0720128337496","16.9788641417594","9.6100187599304","8.54199119073537"
"ENSG00000196419.12_2","chr22",42017123,42060052,"+",42929,"ENSG00000196419.12_2","XRCC6","protein_coding","Protein_coding","24.8318183785661","25.7092791160955","18.7184158952273","16.9699647886482","13.3592559007979","13.1984897620702","11.1585084670233","10.7527458242393"
"ENSG00000100138.13_2","chr22",42069934,42086508,"-",16574,"ENSG00000100138.13_2","SNU13","protein_coding","Protein_coding","15.345759732891","15.1882744451425","9.9588521258483","9.3447900572113","5.35174739742145","6.62475110648884","5.68513370445382","5.72956236317192"
"ENSG00000100227.17_2","chr22",42979727,43010968,"-",31241,"ENSG00000100227.17_2","POLDIP3","protein_coding","Protein_coding","18.1015484879549","17.728336424506","21.2709571883099","19.5108158680292","21.2578422844479","22.70974568316","19.2373405512692","17.9049974458351"
