,Chr,start,end,strand,length,ENSMID,geneName,geneType,simpleType,ProR1,ProR2,BasoR1,BasoR2,PolyR1,PolyR2,OrthoR1,OrthoR2
ENSG00000104133.14_4,chr15,44854894,44955876,-,100982,ENSG00000104133.14_4,SPG11,protein_coding,Protein_coding,8.055030611,8.23858013,6.982891905,6.843978709,5.030367914,5.205319198,4.516456835,3.722125886
ENSG00000229474.6_2,chr15,44957930,45003514,-,45584,ENSG00000229474.6_2,PATL2,protein_coding,Protein_coding,0.153439082,0.178347401,0.226074745,0.156215884,0.129978537,0.132123319,0.159185606,0.158721969
ENSG00000137857.17_2,chr15,45422131,45457774,+,35643,ENSG00000137857.17_2,DUOX1,protein_coding,Protein_coding,0.033448971,0.043152035,0.014456403,0.010857893,0.044002101,0.002599587,0.008981613,0.005074757
ENSG00000138606.19_3,chr15,45459412,45493373,-,33961,ENSG00000138606.19_3,SHF,protein_coding,Protein_coding,0.016382619,0.030192829,0.005057464,0.034186968,0.025656339,0.002728337,0.003142149,0.005326096
ENSG00000128849.10_2,chr15,57668165,57842925,+,174760,ENSG00000128849.10_2,CGNL1,protein_coding,Protein_coding,0.002274017,0.00125729,0.001474221,0.000442902,0,0.000530196,0.001221224,0.001035017
ENSG00000069667.15_3,chr15,60780483,61521518,-,741035,ENSG00000069667.15_3,RORA,protein_coding,Protein_coding,0.02381113,0.025598663,0.13802453,0.134114612,0.328755941,0.344602991,0.468294579,0.419591458
ENSG00000140455.16_4,chr15,63796710,63886839,+,90129,ENSG00000140455.16_4,USP3,protein_coding,Protein_coding,2.162328457,2.120145981,2.001910857,1.929693414,1.591257419,1.776469421,1.884889195,1.573406689
ENSG00000166831.8_2,chr15,65032091,65067786,-,35695,ENSG00000166831.8_2,RBPMS2,protein_coding,Protein_coding,0.006680049,0.004103731,0,0,0.004882,0,0.026905585,0.005067364
ENSG00000157890.17_2,chr15,66187417,66546085,-,358668,ENSG00000157890.17_2,MEGF11,protein_coding,Protein_coding,0.005318441,0.003063056,0.003830986,0.001942226,0.002915169,0.003358376,0.002677671,0.000504309
ENSG00000174442.11_2,chr15,66797297,66842466,+,45169,ENSG00000174442.11_2,ZWILCH,protein_coding,Protein_coding,4.295295569,4.549916529,5.722809043,5.896495773,7.542432716,8.851540785,5.705372089,4.877488953
ENSG00000188501.11_2,chr15,66839517,66858317,-,18800,ENSG00000188501.11_2,LCTL,protein_coding,Protein_coding,0.131059828,0.054541418,0.050247918,0.05763947,0.092693079,0.113357051,0.102169665,0.076970024
ENSG00000169018.5_2,chr15,68570141,68588203,+,18062,ENSG00000169018.5_2,FEM1B,protein_coding,Protein_coding,29.80884198,30.17322317,28.63242608,27.75606231,23.39650914,24.10561176,21.29838852,20.24404946
ENSG00000137809.16_3,chr15,68588871,68724501,-,135630,ENSG00000137809.16_3,ITGA11,protein_coding,Protein_coding,0.006446184,0.011880184,0.002532722,0.000570682,0.003854523,0.006831606,0.003147107,0.003334062
ENSG00000137831.14_3,chr15,70946893,71055932,-,109039,ENSG00000137831.14_3,UACA,protein_coding,Protein_coding,0.077266236,0.088664202,0.041742384,0.034782758,0.01278537,0.012746412,0.002935937,0.005805982
ENSG00000066933.15_3,chr15,72114630,72410918,-,296288,ENSG00000066933.15_3,MYO9A,protein_coding,Protein_coding,1.350944195,1.417177073,0.579404637,0.585433525,0.315838728,0.309286369,0.178638444,0.176125094
ENSG00000067225.17_4,chr15,72491370,72524163,-,32793,ENSG00000067225.17_4,PKM,protein_coding,Protein_coding,32.17261891,33.06614007,5.117132298,5.010933507,2.184066369,1.997638113,1.448058729,1.202443908
ENSG00000137817.16_3,chr15,72533522,72565340,-,31818,ENSG00000137817.16_3,PARP6,protein_coding,Protein_coding,2.100820123,2.416977792,0.734140632,0.868450628,0.23002846,0.387308755,0.167688948,0.088114687
ENSG00000175202.3_3,chr15,72968124,72978490,-,10366,ENSG00000175202.3_3,HIGD2B,protein_coding,Protein_coding,0.038337567,0.007065535,0.008284609,0.00746687,0.016811016,0.008938556,0.041177133,0.087246554
ENSG00000140463.13_3,chr15,72978520,73030817,+,52297,ENSG00000140463.13_3,BBS4,protein_coding,Protein_coding,2.098856045,2.165154797,2.152827093,2.055773503,1.716072419,1.881595609,1.703793719,1.473405561
ENSG00000140459.17_3,chr15,74630100,74660081,-,29981,ENSG00000140459.17_3,CYP11A1,protein_coding,Protein_coding,0.05567227,0.021986324,0.011457691,0.015490125,0,0.003090526,0.014237089,0.012066279
ENSG00000140398.13_3,chr15,75639296,75649455,+,10159,ENSG00000140398.13_3,NEIL1,protein_coding,Protein_coding,1.91681798,2.155641155,1.513161579,1.11999522,1.097827669,0.857344653,0.840323174,0.827925911
ENSG00000140400.16_3,chr15,75647548,75660971,-,13423,ENSG00000140400.16_3,MAN2C1,protein_coding,Protein_coding,38.99760056,37.94930114,38.94367628,38.92855762,38.38900829,40.65093271,35.4959813,31.04045712
ENSG00000169375.15_3,chr15,75661720,75748183,-,86463,ENSG00000169375.15_3,SIN3A,protein_coding,Protein_coding,6.215994431,6.161681348,6.937761169,6.517942511,7.477368226,8.059792093,6.242461015,5.741460971
ENSG00000169752.16_3,chr15,76228310,76352136,-,123826,ENSG00000169752.16_3,NRG4,protein_coding,Protein_coding,0.007060681,0.004731887,0.006935398,0.010001334,0.005629286,0.002993138,0.007756003,0.005112646
ENSG00000170776.21_4,chr15,85923802,86292589,+,368787,ENSG00000170776.21_4,AKAP13,protein_coding,Protein_coding,0.224573168,0.268905261,0.139720098,0.133064881,0.130418331,0.136427769,0.249424423,0.203790956
ENSG00000259494.1_3,chr15,89002707,89010650,-,7943,ENSG00000259494.1_3,MRPL46,protein_coding,Protein_coding,4.092648965,3.771333891,3.00568503,3.410619545,3.115365029,3.067960307,2.579431387,2.35692232
ENSG00000181991.15_2,chr15,89010684,89024004,+,13320,ENSG00000181991.15_2,MRPS11,protein_coding,Protein_coding,6.456375582,5.976976629,7.511124065,7.188119186,7.064715767,7.74229099,4.662577609,4.888636634
ENSG00000140543.14_3,chr15,89037671,89089906,-,52235,ENSG00000140543.14_3,DET1,protein_coding,Protein_coding,1.355757,1.532550525,1.159072903,1.272862112,0.934117678,0.973843783,0.73544164,0.642350101
ENSG00000185442.12_3,chr15,93160673,93353114,-,192441,ENSG00000185442.12_3,FAM174B,protein_coding,Protein_coding,0.010738447,0.009514778,0.011602698,0.006033141,0.005433239,0.006259279,0.008317656,0.011279066
ENSG00000173575.20_1,chr15,93443419,93571235,+,127816,ENSG00000173575.20_1,CHD2,protein_coding,Protein_coding,8.538521874,8.665233099,8.529640318,8.227278197,9.354215177,10.40992902,13.91905636,11.80664495
ENSG00000007520.3_2,chr16,1399241,1401912,-,2671,ENSG00000007520.3_2,TSR3,protein_coding,Protein_coding,18.50896981,18.56397689,14.6292056,13.73580916,14.48385756,13.70256144,14.54235726,14.01799625
ENSG00000090581.9_3,chr16,1401924,1414114,+,12190,ENSG00000090581.9_3,GNPTG,protein_coding,Protein_coding,6.272448682,6.40486142,6.502513019,6.413091892,6.332937169,7.099401225,6.950629043,5.927923084
ENSG00000059145.18_4,chr16,1413206,1464752,-,51546,ENSG00000059145.18_4,UNKL,protein_coding,Protein_coding,6.812342781,6.554577813,8.781754294,8.63721445,11.19697007,12.20723518,10.42138777,8.972743244
ENSG00000167962.13_3,chr16,2047655,2059824,-,12169,ENSG00000167962.13_3,ZNF598,protein_coding,Protein_coding,11.80236419,11.41743843,11.39021375,11.97692207,9.580239921,10.65986476,10.67193081,9.133904743
ENSG00000183971.6_2,chr16,2059927,2070756,+,10829,ENSG00000183971.6_2,NPW,protein_coding,Protein_coding,0.858743096,0.50049484,0.015860792,0.071476198,0,0.042781913,0.039416581,0.016703256
ENSG00000167967.15_4,chr16,2273567,2285743,+,12176,ENSG00000167967.15_4,E4F1,protein_coding,Protein_coding,9.922125112,9.870977911,9.803776361,10.28545889,10.97730885,10.57763828,10.13995514,8.13334072
ENSG00000167968.12_3,chr16,2285817,2288712,+,2895,ENSG00000167968.12_3,DNASE1L2,protein_coding,Protein_coding,0.521639876,0.55658353,1.008587506,0.481253312,1.625250674,1.34424761,1.474411594,0.687279831
ENSG00000167969.12_2,chr16,2289396,2302301,-,12905,ENSG00000167969.12_2,ECI1,protein_coding,Protein_coding,12.23786361,11.99216862,12.67045381,12.91325763,11.58602437,12.00485212,7.756256154,6.685745676
ENSG00000167984.17_3,chr16,3589033,3627401,-,38368,ENSG00000167984.17_3,NLRC3,protein_coding,Protein_coding,0.031073334,0.02672484,0.017906226,0.01412143,0.013625651,0.041054268,0.02781238,0.025928835
ENSG00000103423.13_3,chr16,4475806,4506776,+,30970,ENSG00000103423.13_3,DNAJA3,protein_coding,Protein_coding,8.066198886,8.487670108,6.008982524,5.618299622,3.668694504,3.3837631,2.904649159,2.812189407
ENSG00000153406.13_2,chr16,4511681,4545764,-,34083,ENSG00000153406.13_2,NMRAL1,protein_coding,Protein_coding,1.441173975,1.418281243,0.448503073,0.461007529,0.138048314,0.106024283,0.037570826,0.042456252
ENSG00000213853.9_3,chr16,10622279,10674555,-,52276,ENSG00000213853.9_3,EMP2,protein_coding,Protein_coding,0.267593814,0.247985995,0.175778059,0.103644315,0.063336843,0.063808524,0.042867115,0.032870835
ENSG00000048471.13_3,chr16,12070594,12668146,+,597552,ENSG00000048471.13_3,SNX29,protein_coding,Protein_coding,0.191935972,0.193291265,0.263145456,0.279916731,0.472145987,0.493094282,0.742354993,0.651866486
ENSG00000103540.16_3,chr16,19535133,19564730,+,29597,ENSG00000103540.16_3,CCP110,protein_coding,Protein_coding,18.99154557,18.95311577,28.4442538,29.13837018,39.61940915,43.70976703,29.51061805,26.7099401
ENSG00000103544.14_3,chr16,19566562,19718115,+,151553,ENSG00000103544.14_3,C16orf62,protein_coding,Protein_coding,1.815633872,1.996880213,1.523735197,1.475988928,1.095805616,1.183027887,0.750585173,0.600930738
ENSG00000169246.16_3,chr16,21413558,21459888,-,46330,ENSG00000169246.16_3,NPIPB3,protein_coding,Protein_coding,0.524958385,0.5438165,0.682132518,0.975664137,1.154732087,1.505952336,1.416511581,1.346933879
ENSG00000166847.9_3,chr16,23652713,23688776,+,36063,ENSG00000166847.9_3,DCTN5,protein_coding,Protein_coding,10.38286011,10.58316238,10.5421916,9.847168107,9.446916323,10.454527,8.308881506,7.312824552
ENSG00000166851.14_3,chr16,23688977,23701688,+,12711,ENSG00000166851.14_3,PLK1,protein_coding,Protein_coding,61.47290371,62.13211321,76.56819425,72.32915592,81.07869692,85.02494169,41.17812873,36.8916881
ENSG00000155592.15_2,chr16,25247322,25269252,-,21930,ENSG00000155592.15_2,ZKSCAN2,protein_coding,Protein_coding,3.189405882,3.059236698,1.715215584,1.768271262,0.802579201,0.925303135,0.6471729,0.787687987
ENSG00000169682.17_4,chr16,28985542,28995869,+,10327,ENSG00000169682.17_4,SPNS1,protein_coding,Protein_coding,0.646503469,0.560285203,0.790010136,0.80197235,0.742478117,0.879286589,0.940317523,0.910790828
ENSG00000213658.11_3,chr16,28996147,29002104,+,5957,ENSG00000213658.11_3,LAT,protein_coding,Protein_coding,0.974004606,1.180320286,0.201829047,0.532728647,0.40954874,0.404412246,0.62697144,0.622466155
ENSG00000183336.8_3,chr16,29454377,29466285,-,11908,ENSG00000183336.8_3,BOLA2,protein_coding,Protein_coding,0.120143265,0.12301198,0.115388995,0.383497891,0.24877988,0.163402621,0.179224956,0.15189751
ENSG00000261740.6_4,chr16,29454551,29465972,-,11421,ENSG00000261740.6_4,BOLA2-SMG1P6,protein_coding,Protein_coding,0.271410238,0.46172629,0.203021891,0.16942819,0.305162401,0.186595968,0.121463708,0.110862174
ENSG00000080603.16_3,chr16,30709530,30752730,+,43200,ENSG00000080603.16_3,SRCAP,protein_coding,Protein_coding,1.350448614,1.380056594,1.687746354,1.533697863,1.694223503,1.921776212,1.924247916,1.773205827
ENSG00000282034.1_4,chr16,30715388,30756490,+,41102,ENSG00000282034.1_4,AC106886.5,protein_coding,Protein_coding,0.108290616,0.089097042,0.114916653,0.103573709,0.161111225,0.148785131,0.158370466,0.09021534
ENSG00000156873.15_3,chr16,30759591,30772497,+,12906,ENSG00000156873.15_3,PHKG2,protein_coding,Protein_coding,7.45177031,7.689602191,9.362367224,8.768100248,11.1125399,11.85315498,9.508532462,8.044697414
ENSG00000087245.12_3,chr16,55423612,55540603,+,116991,ENSG00000087245.12_3,MMP2,protein_coding,Protein_coding,0.004755666,0.005634382,0.01101088,0.001984808,0.023832669,0.000792002,0.002736378,0.001546098
ENSG00000183723.12_3,chr16,66648653,66730610,-,81957,ENSG00000183723.12_3,CMTM4,protein_coding,Protein_coding,0.150318141,0.156389732,0.041913813,0.082164269,0.034020374,0.041830612,0.026040616,0.022070056
ENSG00000125122.15_3,chr16,67241042,67260951,-,19909,ENSG00000125122.15_3,LRRC29,protein_coding,Protein_coding,0.395231452,0.430420209,0.578014305,0.404327879,0.919062426,0.949421957,0.820066929,0.890360964
ENSG00000157315.4_3,chr16,69377151,69385712,-,8561,ENSG00000157315.4_3,TMED6,protein_coding,Protein_coding,0.185682617,0.239546469,0.090282016,0.244111962,0.305331718,0.465395853,0.199435653,0.211283209
ENSG00000132604.10_3,chr16,69389464,69442474,-,53010,ENSG00000132604.10_3,TERF2,protein_coding,Protein_coding,2.168084672,2.275579608,2.146551483,2.052944985,2.140071794,1.992625105,2.115690937,1.967120613
ENSG00000090861.15_3,chr16,70286198,70323446,-,37248,ENSG00000090861.15_3,AARS,protein_coding,Protein_coding,24.84648673,25.84132289,35.83794214,33.31667318,52.17409935,54.95294446,48.15267239,43.83104777
ENSG00000157349.16_3,chr16,70323566,70369186,+,45620,ENSG00000157349.16_3,DDX19B,protein_coding,Protein_coding,0.885062992,0.762596077,0.464969972,0.4241647,0.198633832,0.225447928,0.315780859,0.251772288
ENSG00000040199.18_3,chr16,71671738,71758604,-,86866,ENSG00000040199.18_3,PHLPP2,protein_coding,Protein_coding,0.751206062,0.655973072,1.447353075,1.422999958,3.891858708,4.192000032,5.860935026,5.377494669
ENSG00000050820.16_4,chr16,75262085,75301951,-,39866,ENSG00000050820.16_4,BCAR1,protein_coding,Protein_coding,0.727705994,0.837757682,0.135712897,0.1650312,0.091795584,0.09994115,0.222168634,0.263156931
ENSG00000205084.10_3,chr16,75570642,75590184,-,19542,ENSG00000205084.10_3,TMEM231,protein_coding,Protein_coding,2.334579318,2.252483931,0.77783502,0.701058166,0.178347138,0.246554473,0.158356649,0.050907663
ENSG00000034713.7_2,chr16,75600249,75611779,+,11530,ENSG00000034713.7_2,GABARAPL2,protein_coding,Protein_coding,16.87515834,17.50042253,25.43575515,24.80475433,34.89793941,37.07889929,50.64354466,46.80434984
ENSG00000065457.10_3,chr16,75630879,75657198,-,26319,ENSG00000065457.10_3,ADAT1,protein_coding,Protein_coding,1.911613445,1.942416135,3.132456754,2.935019236,4.138241122,4.925234137,4.326157727,4.065133821
ENSG00000186153.16_3,chr16,78133310,79246564,+,1113254,ENSG00000186153.16_3,WWOX,protein_coding,Protein_coding,0.013850748,0.019737095,0.016585457,0.010498626,0.007200601,0.008406315,0.008339352,0.004955586
ENSG00000168589.14_2,chr16,80574631,80584657,+,10026,ENSG00000168589.14_2,DYNLRB2,protein_coding,Protein_coding,0.007927533,0.00730514,0.008565556,0.007720085,0,0.073933427,0.010643381,0.027061573
ENSG00000197943.9_3,chr16,81772702,81996298,+,223596,ENSG00000197943.9_3,PLCG2,protein_coding,Protein_coding,0.071449267,0.084183181,0.019587968,0.01661602,0.015587308,0.006215925,0.005249718,0.005662699
ENSG00000103150.5_3,chr16,83932731,83960631,+,27900,ENSG00000103150.5_3,MLYCD,protein_coding,Protein_coding,2.934261206,3.207917872,2.320867663,2.188883234,0.974373702,1.447974243,1.308064673,1.034060541
ENSG00000103248.18_4,chr16,86563782,86588841,-,25059,ENSG00000103248.18_4,MTHFSD,protein_coding,Protein_coding,3.086134535,3.469310905,3.077484225,2.996110267,2.837276008,3.050484081,3.163970252,2.591314913
ENSG00000103264.17_3,chr16,87360593,87425748,-,65155,ENSG00000103264.17_3,FBXO31,protein_coding,Protein_coding,2.236044623,2.193136984,2.068037594,1.884105549,1.473699745,1.525915636,1.834330501,1.55325165
ENSG00000074660.15_4,chr17,1537152,1549041,-,11889,ENSG00000074660.15_4,SCARF1,protein_coding,Protein_coding,5.849631069,5.827765227,6.161506899,5.507757756,8.574636094,9.570433067,14.40578814,13.11449044
ENSG00000167705.11_3,chr17,1549439,1553371,-,3932,ENSG00000167705.11_3,RILP,protein_coding,Protein_coding,33.95951843,37.17947614,44.62087603,41.47637775,66.2571639,64.42635356,81.03704723,77.32923009
ENSG00000174231.16_3,chr17,1553923,1588176,-,34253,ENSG00000174231.16_3,PRPF8,protein_coding,Protein_coding,72.84735535,72.61055024,69.42367124,64.90316236,62.74953159,67.53499968,58.46602304,54.08221082
ENSG00000083457.11_2,chr17,3617922,3704537,-,86615,ENSG00000083457.11_2,ITGAE,protein_coding,Protein_coding,0.286303881,0.283274796,0.225069156,0.214470679,0.138822909,0.191486637,0.082544665,0.127387322
ENSG00000256806.5_3,chr17,6555038,6596521,+,41483,ENSG00000256806.5_3,C17orf100,protein_coding,Protein_coding,0.078556016,0.068857411,0.072457129,0.069036913,0.004200829,0.008934462,0.033441097,0.034882637
ENSG00000141485.16_3,chr17,6588032,6616886,-,28854,ENSG00000141485.16_3,SLC13A5,protein_coding,Protein_coding,0.01101843,0.01015337,0,0.00536505,0,0.048168573,0.051776099,0.047015896
ENSG00000132535.18_3,chr17,7093209,7123021,-,29812,ENSG00000132535.18_3,DLG4,protein_coding,Protein_coding,1.309049683,1.43721252,0.527160926,0.571191009,0.327342257,0.332560922,0.340047673,0.282131334
ENSG00000072778.19_2,chr17,7120444,7128592,+,8148,ENSG00000072778.19_2,ACADVL,protein_coding,Protein_coding,138.4974897,143.0938606,129.8081304,121.9635265,120.8805122,127.5001276,102.0743669,95.55670673
ENSG00000004975.11_2,chr17,7128660,7137864,-,9204,ENSG00000004975.11_2,DVL2,protein_coding,Protein_coding,31.29517103,32.10077535,46.42875057,41.01341574,49.30256662,51.23118382,44.30040959,37.64393616
ENSG00000040633.12_3,chr17,7138347,7143041,-,4694,ENSG00000040633.12_3,PHF23,protein_coding,Protein_coding,19.55710869,18.45856341,17.19760633,17.29745453,18.48806316,19.24598225,29.28060808,29.03552301
ENSG00000166579.15_3,chr17,8316449,8393729,+,77280,ENSG00000166579.15_3,NDEL1,protein_coding,Protein_coding,3.814656793,4.087601813,5.539636705,5.351405436,9.391891161,10.20330801,14.3026367,12.76900123
ENSG00000011295.15_4,chr17,15902694,15948329,+,45635,ENSG00000011295.15_4,TTC19,protein_coding,Protein_coding,5.252898785,5.334812974,2.683519192,2.625564527,1.248690641,1.356303736,1.122407336,0.907667759
ENSG00000141027.20_3,chr17,15932471,16121499,-,189028,ENSG00000141027.20_3,NCOR1,protein_coding,Protein_coding,5.76302281,5.858438703,6.349506727,5.859536841,5.825421774,6.176713005,5.253445398,4.847619548
ENSG00000181350.11_3,chr17,16344891,16395467,-,50576,ENSG00000181350.11_3,LRRC75A,protein_coding,Protein_coding,1.382941929,1.219337278,2.623416467,2.528222891,3.573052822,3.299497357,2.614171898,2.331806986
ENSG00000179761.11_3,chr17,27277531,27384238,+,106707,ENSG00000179761.11_3,PIPOX,protein_coding,Protein_coding,0.014152281,0.016473071,0.02575374,0.017408772,0.022863372,0.035601598,0.052001725,0.03474965
ENSG00000196535.15_3,chr17,27398142,27507430,-,109288,ENSG00000196535.15_3,MYO18A,protein_coding,Protein_coding,2.045071933,2.25176486,2.195518791,2.052464705,1.21024823,1.423497695,1.084798047,0.916082589
ENSG00000160551.11_3,chr17,27717482,27878922,+,161440,ENSG00000160551.11_3,TAOK1,protein_coding,Protein_coding,5.063101916,5.354275329,5.796676139,5.598477357,5.554740715,6.213487434,5.615787538,4.876599759
ENSG00000168792.4_2,chr17,27887565,27894155,-,6590,ENSG00000168792.4_2,ABHD15,protein_coding,Protein_coding,1.459370981,1.478163468,0.390948071,0.822171504,0.185104844,0.337446072,0.226699173,0.301923385
ENSG00000167543.15_4,chr17,27893070,27900175,+,7105,ENSG00000167543.15_4,TP53I13,protein_coding,Protein_coding,3.255327276,3.164685314,1.655921404,1.862866886,1.128233285,1.108494121,0.690877523,0.980135522
ENSG00000108262.15_3,chr17,27900487,27921072,-,20585,ENSG00000108262.15_3,GIT1,protein_coding,Protein_coding,2.556070738,2.444342754,1.209846748,1.15058935,0.558725153,0.553646796,0.461366917,0.474495798
ENSG00000176390.11_3,chr17,29096406,29151794,-,55388,ENSG00000176390.11_3,CRLF3,protein_coding,Protein_coding,5.672531043,5.282716912,9.564941577,9.713626485,12.40555653,12.5448716,10.31694477,9.87705307
ENSG00000131242.17_3,chr17,29718642,29865236,+,146594,ENSG00000131242.17_3,RAB11FIP4,protein_coding,Protein_coding,0.091087511,0.078940001,0.132396187,0.142559894,0.25795782,0.245241566,0.206004902,0.185699095
ENSG00000132141.13_2,chr17,33254878,33308097,-,53219,ENSG00000132141.13_2,CCT6B,protein_coding,Protein_coding,0.10603699,0.133493851,0.098434278,0.045086319,0.04911676,0.045267362,0.07418948,0.059478611
ENSG00000005156.11_3,chr17,33307513,33336762,+,29249,ENSG00000005156.11_3,LIG3,protein_coding,Protein_coding,7.847872105,8.083114709,3.890344767,4.064713949,2.538070816,2.401246438,2.079558524,1.975828848
ENSG00000278259.4_2,chr17,34851477,34899284,-,47807,ENSG00000278259.4_2,MYO19,protein_coding,Protein_coding,11.37183005,11.73681365,11.7535393,11.11149006,9.867381577,10.38072359,9.118174163,7.835705217
ENSG00000275023.4_3,chr17,36861795,36886056,+,24261,ENSG00000275023.4_3,MLLT6,protein_coding,Protein_coding,19.34864227,20.76997524,12.78917408,11.97984056,7.032004706,7.35191685,5.088994424,4.596358185
ENSG00000108306.11_3,chr17,37408897,37558776,-,149879,ENSG00000108306.11_3,FBXL20,protein_coding,Protein_coding,4.039326132,4.138544072,5.273171185,4.968544943,4.282191556,4.600737231,5.828963254,5.014408642
ENSG00000008838.19_3,chr17,38175350,38217468,-,42118,ENSG00000008838.19_3,MED24,protein_coding,Protein_coding,12.28888279,11.99009899,10.59460177,10.28210762,8.432213577,9.18474895,6.977558874,6.353846391
ENSG00000108786.10_3,chr17,40701232,40707231,+,5999,ENSG00000108786.10_3,HSD17B1,protein_coding,Protein_coding,1.245416864,0.927878195,0.429462876,0.490291687,0.348584075,0.200790444,0.35576109,0.150758089
ENSG00000068120.14_3,chr17,40713485,40718295,+,4810,ENSG00000068120.14_3,COASY,protein_coding,Protein_coding,54.1002596,55.45632721,44.08179276,42.93293151,34.99751503,34.03846945,33.23334461,31.40008915
ENSG00000108788.11_2,chr17,40719086,40725257,+,6171,ENSG00000108788.11_2,MLX,protein_coding,Protein_coding,18.0961642,18.78804566,18.28618267,17.45956759,14.71252913,15.63053105,11.98353648,10.22961673
ENSG00000186566.12_3,chr17,42472652,42580798,-,108146,ENSG00000186566.12_3,GPATCH8,protein_coding,Protein_coding,3.092651764,3.168829138,3.580576933,3.313038744,3.428990813,3.523069379,3.278892621,3.048221754
ENSG00000181513.14_2,chr17,43209967,43221548,+,11581,ENSG00000181513.14_2,ACBD4,protein_coding,Protein_coding,5.229674516,4.882333899,4.70880709,4.591562182,3.972491933,3.752367205,3.759424916,2.912877739
ENSG00000186834.3_2,chr17,43225869,43229468,+,3599,ENSG00000186834.3_2,HEXIM1,protein_coding,Protein_coding,60.53310333,60.19668304,96.11492916,91.81087002,127.3441681,135.8318109,181.6362219,174.9742074
ENSG00000168517.10_3,chr17,43238067,43247407,+,9340,ENSG00000168517.10_3,HEXIM2,protein_coding,Protein_coding,0.536116809,0.439134329,0.63443254,0.613245879,0.07463083,0.267852336,0.36560356,0.426054627
ENSG00000166260.11_4,chr17,53029263,53046146,-,16883,ENSG00000166260.11_4,COX11,protein_coding,Protein_coding,8.897703593,8.3119347,7.874166085,7.830473796,4.727385472,4.889974947,3.141333763,3.230183378
ENSG00000166263.13_3,chr17,53046088,53250993,+,204905,ENSG00000166263.13_3,STXBP4,protein_coding,Protein_coding,0.349104706,0.354223473,0.320201998,0.288596193,0.172642867,0.232428358,0.148422457,0.147418978
ENSG00000181610.12_2,chr17,55912142,55927417,-,15275,ENSG00000181610.12_2,MRPS23,protein_coding,Protein_coding,5.458332903,5.950408769,2.923515224,2.974450028,1.038162487,1.45582299,1.089809761,1.047976475
ENSG00000180891.12_3,chr17,55938604,56032684,-,94080,ENSG00000180891.12_3,CUEDC1,protein_coding,Protein_coding,0.003379313,0.007785006,0.000912822,0,0.00370457,0.010833628,0.002268506,0.002883921
ENSG00000141367.11_3,chr17,57697050,57774317,+,77267,ENSG00000141367.11_3,CLTC,protein_coding,Protein_coding,99.35823452,102.9399647,130.4139847,128.9962797,132.8798424,142.552563,132.3043852,117.31994
ENSG00000146872.17_3,chr17,60536019,60692842,+,156823,ENSG00000146872.17_3,TLK2,protein_coding,Protein_coding,1.339532194,1.363732945,1.348222361,1.237355152,1.190103882,1.305753103,1.430310306,1.453859954
ENSG00000256525.6_2,chr17,62473902,62493154,-,19252,ENSG00000256525.6_2,POLG2,protein_coding,Protein_coding,8.54594794,8.426633702,4.853290388,4.724020878,2.290075639,2.257228579,2.621757999,2.724655676
ENSG00000091583.10_3,chr17,64208151,64252643,-,44492,ENSG00000091583.10_3,APOH,protein_coding,Protein_coding,0.055379052,0.041154215,0.032813324,0.020876088,0.031333811,0.262402016,0.275818394,0.258155439
ENSG00000198265.11_3,chr17,65066554,65242105,-,175551,ENSG00000198265.11_3,HELZ,protein_coding,Protein_coding,5.422183737,5.43038312,5.785681525,5.429763368,5.07151546,5.283877058,6.022075128,5.16464601
ENSG00000171595.13_2,chr17,72270386,72311023,+,40637,ENSG00000171595.13_2,DNAI2,protein_coding,Protein_coding,0.009779443,0.007209325,0.002113302,0.013332948,0.004288284,0.013680695,0.010503781,0.024481078
ENSG00000125447.16_2,chr17,73232694,73258444,-,25750,ENSG00000125447.16_2,GGA3,protein_coding,Protein_coding,9.411220339,10.10019311,10.54551678,9.486577431,11.09869133,11.30236305,11.13519295,10.13627955
ENSG00000125445.10_2,chr17,73257755,73262454,+,4699,ENSG00000125445.10_2,MRPS7,protein_coding,Protein_coding,28.90695645,29.30276773,20.70654783,19.14037656,12.53477128,14.23673178,12.8534082,9.969739276
ENSG00000092929.11_3,chr17,73823306,73840798,-,17492,ENSG00000092929.11_3,UNC13D,protein_coding,Protein_coding,19.07518313,19.50366613,10.3935671,9.460585759,7.451904626,7.659622652,8.406535723,7.217809839
ENSG00000132471.11_3,chr17,73841780,73852588,-,10808,ENSG00000132471.11_3,WBP2,protein_coding,Protein_coding,18.8261008,18.85923659,30.04308844,26.23976394,43.48512964,41.07327996,59.2792447,58.39926061
ENSG00000132481.6_3,chr17,73870242,73874656,-,4414,ENSG00000132481.6_3,TRIM47,protein_coding,Protein_coding,0.054020012,0.016592962,0.038911762,0.035070944,0,0.020991633,0.048350947,0.081957207
ENSG00000141569.10_2,chr17,73876416,73893084,-,16668,ENSG00000141569.10_2,TRIM65,protein_coding,Protein_coding,6.485167043,6.648316322,3.328375076,3.310974476,0.909580036,1.084000968,1.10756679,0.879004319
ENSG00000184640.17_3,chr17,75276651,75496678,+,220027,ENSG00000184640.17_3,9-Sep,protein_coding,Protein_coding,0.416503908,0.435732454,0.083135567,0.069301087,0.00871208,0.021898074,0.009699768,0.00780975
ENSG00000187775.16_2,chr17,76419778,76573476,-,153698,ENSG00000187775.16_2,DNAH17,protein_coding,Protein_coding,0.010859675,0.008100969,0.005587468,0.005539547,0.007936609,0.004822812,0.011802881,0.011768504
